,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
Dolpp1,322.85745250191167,-1.2757842790144842,1.2114028819296137,-1.05314614819334,0.29227401514234286,0.7819396452142681,Dolpp1
Prox2,78.49436455585924,-2.0382043155503675,1.9347514875211074,-1.0534708610881125,0.29212524229383197,0.7819396452142681,Prox2
Fbxo32,537.8009759223457,-1.7218881525878396,1.6399495403620132,-1.0499641057295817,0.2937346159662252,0.7823914333446084,Fbxo32
Ubxn7,377.5263216098212,-1.3910822981709263,1.3309875362773544,-1.0451505068647384,0.29595341393886465,0.7823914333446084,Ubxn7
Nrf1,972.688765254428,-1.0003088292229605,0.9567462131541862,-1.0455320496384906,0.2957771359170145,0.7823914333446084,Nrf1
Morc3,570.5941242687078,-0.8207212025496305,0.7827147131477856,-1.0485572696710874,0.29438193106570587,0.7823914333446084,Morc3
Des,2722.9681704481854,0.4141230360483309,0.3946556458653353,1.0493275349965174,0.2940273972957993,0.7823914333446084,Des
2010315B03Rik,161.51997606284738,-2.0964887101933063,1.9948159723527927,-1.0509684799247898,0.2932730666676465,0.7823914333446084,2010315B03Rik
Cep78,160.6472602749108,-1.8723866681300638,1.7867395142953495,-1.0479348853873036,0.29466860815300955,0.7823914333446084,Cep78
Tcea3,668.5816735945579,0.6111917842174688,0.5835703248350459,1.0473318436646526,0.29494655425070937,0.7823914333446084,Tcea3
Slc22a15,51.262772209551756,2.1999153664489577,2.100502036368041,1.0473283664379642,0.29494815743770497,0.7823914333446084,Slc22a15
Cln5,2103.2532326553683,-0.8878330597158789,0.8474717983099034,-1.047625492065302,0.2948111877387173,0.7823914333446084,Cln5
Edn3,648.6344204352635,1.5108375575048791,1.443171252800613,1.0468872315554743,0.2951515915055488,0.7823914333446084,Edn3
Isca1,2022.6113243711573,0.6987905942862628,0.6680207507927699,1.0460612091121075,0.2955327733134665,0.7823914333446084,Isca1
A730011L01Rik,334.5133120705001,-1.6520546397863085,1.5783255394363387,-1.046713493831127,0.29523173830758453,0.7823914333446084,A730011L01Rik
Gpc3,14362.662856450199,-0.6175492691217233,0.5905069630080011,-1.0457950673027978,0.2956556590677665,0.7823914333446084,Gpc3
Btf3,3991.8365709685345,0.41713230095666215,0.39921741208933154,1.0448750187863096,0.2960807369389622,0.7823914333446084,Btf3
Eid1,4030.269606192861,-0.5580005095155416,0.5320912082530415,-1.048693345916324,0.29431927775748556,0.7823914333446084,Eid1
Polr2a,930.9397849319579,1.0785440133593611,1.0323257132745514,1.0447710441486582,0.29612880067981984,0.7823914333446084,Polr2a
Isg20,1892.4540941311468,1.0662057736730899,1.0182110503842619,1.047136321365512,0.29503670952654015,0.7823914333446084,Isg20
Ufd1l,1369.1044550533568,0.54287268414817,0.5178089474364749,1.0484034446213775,0.29445276718524394,0.7823914333446084,Ufd1l
Vps26a,1179.243692673341,-1.0889084760790464,1.0394756612490628,-1.0475555288813436,0.2948434357014058,0.7823914333446084,Vps26a
Ing5,1362.11540532779,-0.9608987003889745,0.9146646302683653,-1.0505475652940073,0.293466434157895,0.7823914333446084,Ing5
Ints3,464.8841704266742,-1.7756327360944908,1.697976191452903,-1.0457347665017256,0.29568350653182507,0.7823914333446084,Ints3
Sept9,192.15503580321908,0.8779852751887175,0.8356676436836274,1.0506393083721104,0.2934242802495972,0.7823914333446084,Sept9
Srrm2,5625.596932410346,0.4932591884905818,0.471656995590715,1.0458006413597485,0.2956530850057111,0.7823914333446084,Srrm2
Lgals8,1867.2335410766814,0.8236058150124186,0.7846942491076135,1.049588187945887,0.2939074901602545,0.7823914333446084,Lgals8
Rbm42,5827.367262260999,0.4743575711542702,0.45214981060586146,1.0491159346470835,0.2941247630816697,0.7823914333446084,Rbm42
Trnt1,1041.797162077018,-1.1483241185971411,1.0957295099065616,-1.0479996278416053,0.29463877834626884,0.7823914333446084,Trnt1
AW549877,681.4732729811767,-1.050340543224946,1.0046370672848628,-1.0454925240451276,0.2957953940216619,0.7823914333446084,AW549877
Fbxl15,1003.8370657345696,-1.152530801218564,1.1024553708716653,-1.0454217301397934,0.2958280978210118,0.7823914333446084,Fbxl15
Txnrd2,499.39396814534007,1.5607428210271341,1.4900933143608193,1.047412806960093,0.2949092275031381,0.7823914333446084,Txnrd2
Pcif1,1441.1208259746802,-0.5764341108284777,0.5507226559139082,-1.0466867571879752,0.2952440734599008,0.7823914333446084,Pcif1
Fxyd4,297.0832953141108,1.7035876864759807,1.6278750147469003,1.0465101258040084,0.29532557235663437,0.7823914333446084,Fxyd4
Tlk2,325.2058554120131,-1.8026148244210318,1.7193662928478373,-1.0484181479650316,0.2944459958318606,0.7823914333446084,Tlk2
Cyb561d2,1498.2364852899686,-0.649563241832978,0.6213660706387488,-1.0453793223135648,0.29584768960792396,0.7823914333446084,Cyb561d2
Shisa5,12517.511964534164,0.45285809498710156,0.43098175560950003,1.0507593165902434,0.2933691452701922,0.7823914333446084,Shisa5
Zcchc7,783.0460437644962,-0.4843046458293891,0.4615772954584804,-1.0492384495392777,0.2940683864439003,0.7823914333446084,Zcchc7
Klhl8,355.9806134125402,1.6818280274913309,1.6019136591271033,1.0498868137548523,0.29377015483676594,0.7823914333446084,Klhl8
Pex11a,475.05853735677886,1.5008672451816811,1.4306329011008339,1.0490931978614526,0.2941352264724987,0.7823914333446084,Pex11a
Atg4a,220.61970391303157,1.2606249554911728,1.2051983034574132,1.0459896532170303,0.2955658094807523,0.7823914333446084,Atg4a
Uspl1,373.5887403295756,-1.1323757870744182,1.076874823283646,-1.0515389185360808,0.2930111445923157,0.7823914333446084,Uspl1
Plekha8,150.6072971478662,-2.0272315617460746,1.9320256781010718,-1.0492777527359665,0.29405030216083317,0.7823914333446084,Plekha8
Lphn3,141.1790530822844,-1.1646199515514981,1.1082732681607244,-1.0508418681651375,0.29333122290862124,0.7823914333446084,Lphn3
Vezf1,1682.6052029112636,-0.5735222106891792,0.5462349998753875,-1.0499550757824319,0.2937387677895409,0.7823914333446084,Vezf1
Tmem147,3924.8438254590874,0.52601179434813,0.5002344456859109,1.0515305351011437,0.2930149927854948,0.7823914333446084,Tmem147
Parl,1633.3949738598315,0.6129207823432925,0.5861425901261182,1.045685457204897,0.29570627932332916,0.7823914333446084,Parl
Ggct,74.84498030275343,2.4806491910929895,2.3576409984100923,1.0521742677387478,0.29271960311757594,0.7823914333446084,Ggct
Leprel2,2602.343479270921,-0.6735112945498433,0.64450444286816,-1.0450064417750133,0.29601999228210685,0.7823914333446084,Leprel2
