,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
Atmin,166.82754931781918,-1.0136516173919898,2.0883210679065294,-0.4853906963684186,0.6273992306512686,0.9519373706521679,Atmin
Fpgt,86.15291001617561,-0.8032393923624752,1.6599946886340755,-0.4838807002589989,0.6284705380482126,0.9519373706521679,Fpgt
Apex2,54.40377731121589,1.521160821184083,3.14450645923966,0.48375185133246595,0.6285619896745329,0.9519373706521679,Apex2
Sec63,1412.8821918188326,0.47149336932882313,0.9759673013483469,0.48310365385954207,0.6290221398156882,0.9519373706521679,Sec63
Eps8l2,630.995695014241,-0.43215822572309226,0.8941809777974437,-0.48330062532485213,0.6288822961165272,0.9519373706521679,Eps8l2
Utp15,296.89524580477695,-0.7782683583804806,1.610730778192269,-0.4831771820079921,0.6289699355285565,0.9519373706521679,Utp15
Sephs2,892.5953519276283,-0.44082132414968284,0.9080948502950318,-0.4854353309089507,0.6273675754091994,0.9519373706521679,Sephs2
Tmem176a,5838.6681735766915,-0.21965751838569336,0.4535759494762334,-0.4842794655213592,0.6281875471294827,0.9519373706521679,Tmem176a
Jmjd1c,820.0808195085594,0.4957706625523046,1.0272214228247634,0.48263271339199826,0.629356547041426,0.9519373706521679,Jmjd1c
Gtpbp1,251.72299252779135,-0.7787327238467017,1.6136133892556026,-0.4826017985670962,0.6293785018191234,0.9519373706521679,Gtpbp1
1810021B22Rik,13.855159208378486,-1.7035307725680433,3.506889812972209,-0.4857668371177716,0.6271324895098775,0.9519373706521679,1810021B22Rik
C80913,621.4876655887363,0.46673948232398155,0.9624447767798469,0.4849519614887424,0.6277104221094503,0.9519373706521679,C80913
1700020I14Rik,317.6077301617989,-0.37569487667954404,0.778797963491217,-0.482403517075685,0.6295193231505084,0.9519373706521679,1700020I14Rik
Lpar4,44.61885614555462,-1.262557697398277,2.5978670456966677,-0.48599781096945943,0.6269687179814469,0.9519373706521679,Lpar4
Dhx38,192.0780892644707,-0.9760354941028294,2.015498443322032,-0.484265069683748,0.6281977624432361,0.9519373706521679,Dhx38
Mcat,589.1057524757915,-0.5476199508162718,1.1320118051661756,-0.48375816251835196,0.6285575101236571,0.9519373706521679,Mcat
Patz1,187.1418520333237,-1.200713744271716,2.482468117069991,-0.48367740798576503,0.6286148290740193,0.9519373706521679,Patz1
Lsm14a,580.3224770031355,-0.23829594078662855,0.4931883798955125,-0.48317428086426983,0.6289719952779049,0.9519373706521679,Lsm14a
Ciao1,704.0034921989425,-0.35991131332629483,0.7459163951866846,-0.48250891875921004,0.6294444642320687,0.9519373706521679,Ciao1
Cstf2t,151.33673299297976,-0.658272767753822,1.3635743872651649,-0.48275530392887345,0.6292694901588768,0.9519373706521679,Cstf2t
Camta1,179.7799263854652,0.4787267677696737,0.9906846265669236,0.4832282190838401,0.6289337007798157,0.9519373706521679,Camta1
Ehd4,944.1118436574155,-0.3931235187401309,0.8106065498177257,-0.4849745154767492,0.6276944231149257,0.9519373706521679,Ehd4
Esrra,145.93205410467033,-0.7927402742707169,1.640908698602802,-0.48311053195447007,0.6290172563549834,0.9519373706521679,Esrra
Lrrk1,622.7339920362258,-0.36858596696562623,0.762478750299991,-0.4834049038358238,0.6288082669609925,0.9519373706521679,Lrrk1
Tcea3,410.17621061960546,-0.30419942611431844,0.6309018984593596,-0.48216597042608805,0.629688048692359,0.9520477354716159,Tcea3
E2f4,383.7130388862518,0.40362792392654495,0.838163247079087,0.4815624227537379,0.6301168257541059,0.9522616588600045,E2f4
Itgb3bp,67.50646437051343,-0.5563820527324004,1.1548045516832568,-0.48179759243363846,0.6299497398415703,0.9522616588600045,Itgb3bp
Trim44,852.2713568813391,0.3412388303173711,0.7085326020954162,0.48161344913161436,0.6300805703702828,0.9522616588600045,Trim44
9930012K11Rik,147.44857571529514,-1.281085386911547,2.6637077623915086,-0.4809406666147841,0.630558668953507,0.9526398365350461,9930012K11Rik
Ctbp2,280.70064855730504,0.5111827350354383,1.0627209626224106,0.4810131285770673,0.6305071679637948,0.9526398365350461,Ctbp2
Sbno1,875.5814326038153,-0.2189712722551665,0.45564902106841937,-0.4805700487224051,0.6308221067775275,0.9528930624025115,Sbno1
Rab34,744.8968465766251,0.43750970419273244,0.9109166085891903,0.4802961106070278,0.6310168540924836,0.9528977368406466,Rab34
Smoc2,643.3566745266935,0.7894394214632658,1.6435199341088433,0.4803345582122916,0.6309895194829089,0.9528977368406466,Smoc2
Whsc1l1,1332.8136584609347,0.2682870506138678,0.5590637988316242,0.4798862869936407,0.6313082525843485,0.952903652656157,Whsc1l1
Fis1,3959.3509570395354,0.2324322567668902,0.48408423942044393,0.4801483664189586,0.6311218986131604,0.952903652656157,Fis1
Tsr1,530.5809968652618,0.6066608916168844,1.263953411589322,0.47997092776865563,0.6312480654245185,0.952903652656157,Tsr1
Cand1,358.60809960640205,-0.48765774835566267,1.0168364787083133,-0.47958325509243527,0.6315237554061383,0.9529396394170924,Cand1
Rabggtb,212.03998361471253,-0.6860239726435331,1.4302503766018784,-0.4796530620557868,0.6314741090188404,0.9529396394170924,Rabggtb
Rbm47,2727.151672301904,0.26652462424341467,0.5559124077145167,0.4794363654143977,0.6316282280894041,0.9529526779124615,Rbm47
Ak3,935.886377898805,-0.39933327679802083,0.833243317324039,-0.47925170054826205,0.6317595781454926,0.9530062568384069,Ak3
Ythdf2,1404.8570731708764,-0.28684571194794317,0.5989953870947315,-0.478877998275099,0.6320254239603231,0.9531222257347328,Ythdf2
E130102H24Rik,66.6057198219409,1.1081298403391036,2.3140313852575516,0.47887416194909066,0.6320281533080077,0.9531222257347328,E130102H24Rik
Mpi,224.5025583338805,-0.8899942644483445,1.8598786596183365,-0.4785227573023388,0.6322781808137978,0.9532101622214078,Mpi
Unc119,707.4884429653297,0.41031681433868694,0.8573982614356804,0.478560352631958,0.6322514293961577,0.9532101622214078,Unc119
Eftud2,473.6131936426855,0.29718321605321685,0.625445858709346,0.47515418307585644,0.6346770810451035,0.9535018724750731,Eftud2
Gnai2,3253.031283005104,0.23783064270333634,0.5004333082039844,0.4752494264558284,0.6346092014293674,0.9535018724750731,Gnai2
Epn1,41.93435476211181,0.69892181497867,1.4696165032512187,0.475581087605135,0.6343728516973042,0.9535018724750731,Epn1
Adhfe1,73.75013473394783,-1.639834282703547,3.435227132365701,-0.4773583287269451,0.6331069823913167,0.9535018724750731,Adhfe1
Slc25a39,4442.967086322329,0.3190427245151971,0.6703243492159308,0.47595276061264524,0.6341080328451377,0.9535018724750731,Slc25a39
Runx1,633.4858035803894,-0.45846849951339946,0.9612957811501383,-0.47692761011066415,0.6334136703928559,0.9535018724750731,Runx1
Rab11fip3,156.67831070403471,-0.8200050482652794,1.7193094882666418,-0.4769385929999054,0.6334058493758823,0.9535018724750731,Rab11fip3
4922501C03Rik,108.63410780021597,1.3097340680925258,2.7550028220505327,0.47540207857852507,0.6345004132170555,0.9535018724750731,4922501C03Rik
Aida,39.852292169381776,0.954855263605483,2.0015867321025564,0.4770491571966308,0.6333271178713827,0.9535018724750731,Aida
Zfp275,101.42048852344337,0.7976605057727691,1.6692712621744195,0.4778495406035588,0.6327572978506398,0.9535018724750731,Zfp275
Tgm2,345.33070413096317,0.897529990250886,1.8820601423614527,0.4768869867913678,0.6334425989901113,0.9535018724750731,Tgm2
Rcn1,142.0518872756181,0.9224908182883175,1.9394558899735121,0.475644134552045,0.6343279271387092,0.9535018724750731,Rcn1
Pias2,294.2150833823042,0.5720888739985196,1.2029151648514083,0.47558538682915996,0.6343697882112935,0.9535018724750731,Pias2
Mapk1ip1,402.06769884339235,0.6147697400951347,1.2915531277718755,0.4759926067893974,0.6340796450271471,0.9535018724750731,Mapk1ip1
Snx13,253.95814767851053,-0.7312483313919431,1.5365305970752317,-0.4759087341207952,0.6341393994927167,0.9535018724750731,Snx13
Gtf2h4,354.7455698323462,0.6480058993924426,1.3566407836231675,0.4776547389809552,0.6328959636633672,0.9535018724750731,Gtf2h4
Tmem147,1349.4884854770578,0.41540575727188805,0.8700275300621545,0.4774627732092703,0.6330326234525989,0.9535018724750731,Tmem147
Hexb,284.27506913632186,0.3602007203137097,0.7568495816093961,0.47592114611170694,0.6341305565107473,0.9535018724750731,Hexb
Asb3,128.76319411902958,-1.0044554383909872,2.112472880165293,-0.47548796854253217,0.6344392068237021,0.9535018724750731,Asb3
Fbxo44,265.6639221730635,0.9785535994291663,2.048525052211568,0.47768690862370916,0.6328730634282963,0.9535018724750731,Fbxo44
Ankhd1,438.7681461340561,-0.5163759182489078,1.0866305662668636,-0.4752083498101157,0.634638476230852,0.9535018724750731,Ankhd1
Grik5,57.492201485947305,1.240308987088735,2.600097039095078,0.47702411426936764,0.6333449502907644,0.9535018724750731,Grik5
Cpne8,156.13855222337665,0.7823380018154057,1.6457099845984877,0.4753802365769062,0.6345159785324523,0.9535018724750731,Cpne8
Slc3a2,3712.055966939613,0.20093027076596903,0.42322445513081747,0.47476053977991906,0.6349576617926951,0.9536714417432947,Slc3a2
Sh3bgrl2,78.48751617076047,-1.1516517639258894,2.4259256504964926,-0.4747267352114403,0.6349817594310493,0.9536714417432947,Sh3bgrl2
Akr1b10,326.08399376464365,0.3508850170220984,0.7394299149870052,0.47453451626752874,0.635118790349972,0.9537332001268682,Akr1b10
Phf14,229.39031928342948,0.5627130717215988,1.1865154388541677,0.4742568476521617,0.6353167595345104,0.953886434668756,Phf14
Sgce,537.1203779580682,-0.5912953634306048,1.2474937412110467,-0.47398663728491724,0.6355094362480852,0.9540316778458574,Sgce
Ctsz,7867.825669929472,0.163470583089897,0.34501422472791715,0.4738082414393554,0.6356366570516377,0.9540786290900356,Ctsz
Hsd3b7,385.0083511041945,-0.42687735220188683,0.9013274783855536,-0.4736096063181211,0.6357783238987311,0.9541472461287327,Hsd3b7
Senp1,140.53911641025763,0.8856248959378927,1.8738975617883666,0.4726111576198918,0.6364906206934342,0.9545928660678339,Senp1
2310011J03Rik,384.75657745413986,-0.40390393976507677,0.8545015515510244,-0.4726778307563538,0.6364430453630159,0.9545928660678339,2310011J03Rik
