,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
Aplf,156.3552084141683,4.543333729503217,1.0743425790660965,4.228943186309009,2.3479162332190306e-05,0.003725360423374195,Aplf
Bhlhe41,175.3126626267023,7.574474530441233,1.794060296093804,4.221973222936313,2.4217288502040538e-05,0.0037956169735149387,Bhlhe41
Pgam2,159.80525381192666,8.308444270977002,1.9698342355439558,4.217839309043526,2.4665448971174053e-05,0.003819281327440108,Pgam2
6430562O15Rik,169.99424028279654,6.356977360842011,1.5138526977072229,4.199204698363223,2.678540981634184e-05,0.0040981677019003016,6430562O15Rik
Zfp395,219.00159036020725,4.145733563195182,0.9894876455549085,4.189777994519819,2.7922750761959014e-05,0.004221919915208203,Zfp395
Frrs1,3790.336425454336,-2.3938981708674296,0.5719499149745282,-4.185503150173633,2.845351222937712e-05,0.004252145804325055,Frrs1
Rhoc,45237.975599491736,1.9467939593894341,0.4672770935537198,4.166251644358903,3.096488874475621e-05,0.004546763326925289,Rhoc
Polr3g,80.2129324609932,6.949459181913954,1.6685295913575844,4.165020037948256,3.1132522001978324e-05,0.004546763326925289,Polr3g
Pim2,283.74201094963934,3.9251693457090315,0.9436557901194728,4.159535062262565,3.188960669536092e-05,0.004605002530885152,Pim2
Aldh1a7,114.78766977186687,6.6869989219949275,1.6099777308612206,4.153472929354042,3.2746696838748035e-05,0.00467622830857322,Aldh1a7
Twist2,48.92389226044845,-10.33219976137944,2.4896165171701887,-4.150116971879465,3.323054119939421e-05,0.004693174895545213,Twist2
Xpr1,2772.5763306916956,-2.1832326907827517,0.5269200842224745,-4.14338484365108,3.422169484858469e-05,0.004780621980369678,Xpr1
Asf1b,243.32329588133953,6.49428581323976,1.5705248921109536,4.135105305151034,3.547919072563319e-05,0.004902995260277825,Asf1b
Ric3,124.36524056352457,6.321101458991764,1.5311985267873396,4.12820502920303,3.6560605328610915e-05,0.004978030653963442,Ric3
Atn1,1108.2245454707584,1.7469340696330553,0.42332229451516007,4.126723520748785,3.679683412126727e-05,0.004978030653963442,Atn1
Mutyh,309.6137142872575,4.731192395808547,1.1545632818984106,4.0978199029759566,4.170595625909083e-05,0.00552582422517356,Mutyh
Gar1,954.0594406636159,2.693062899703545,0.6571069901833125,4.098362884485924,4.160826004065649e-05,0.00552582422517356,Gar1
Zfp7,130.59552688110855,4.740036594815504,1.15954580425378,4.087839029236048,4.3541009363504826e-05,0.005710092370813919,Zfp7
Gm14393,33.36714561720542,-7.563593738154627,1.8525406004774587,-4.082822118017412,4.449207888267145e-05,0.00577588078585953,Gm14393
C130026I21Rik,51.099488414882636,5.161856449568503,1.2729022580681888,4.05518681175282,5.0094250967064694e-05,0.006438113134287155,C130026I21Rik
Afmid,125.30291296804923,5.82238869391325,1.4371168770295122,4.051437142640753,5.090400201434828e-05,0.006477408256320833,Afmid
Snx10,485.1391357699181,2.4944662515252007,0.6168673553476381,4.043764400726691,5.2599776726139674e-05,0.006627571867493599,Snx10
Papolg,4505.125863034524,-3.0104294526581197,0.7452062666390977,-4.039726432032363,5.351358280901478e-05,0.0066772482161306605,Papolg
Tle6,109.74249363283388,7.589629434704841,1.8830366535744953,4.030526660380053,5.5652015898419634e-05,0.006877304887754703,Tle6
Edil3,2910.5832597042922,-2.1080660527399755,0.524752728910196,-4.017256007640013,5.887974782524014e-05,0.007206881133809393,Edil3
Wbp2,13546.873437713353,1.183666194284029,0.2950573812586811,4.011647460689321,6.029649574868595e-05,0.007242341713664596,Wbp2
Acot11,115.31016781483893,8.3621158751742,2.08346750478855,4.013557137778767,5.981051594895732e-05,0.007242341713664596,Acot11
2810030E01Rik,85.12907410832098,4.445126629182039,1.1116045519177016,3.998838095358157,6.365420333320487e-05,0.007505356158149991,2810030E01Rik
Gm10509,97.72104056450637,7.2220462564559025,1.8053932046698886,4.000262235271033,6.3272330455717e-05,0.007505356158149991,Gm10509
Usp6nl,973.6840315296073,-3.3029366069038173,0.8285715605484143,-3.986302166487192,6.711103497512759e-05,0.007841009286366725,Usp6nl
Nod2,293.43318674331056,3.2798452040532555,0.8246780588204551,3.9771219434944705,6.97543984158729e-05,0.008076428184151338,Nod2
Vwf,26990.309046806335,1.801442573596317,0.4533257600329585,3.9738367690936984,7.072404101297176e-05,0.00811558370623851,Vwf
Mospd3,4104.0801654552215,1.5960471795595281,0.4022576430581881,3.9677236892889907,7.256239355184365e-05,0.008252848512639775,Mospd3
1810021B22Rik,98.07283195739271,8.128837784825038,2.0520626733234018,3.961300934176656,7.45425135710617e-05,0.008403687582590219,1810021B22Rik
Nfic,15946.18719959287,1.2213755550881342,0.3086723071430651,3.956867936721141,7.593888514600456e-05,0.008482442720738682,Nfic
