,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
Glt25d1,1441.2796420414077,3.0657874147596065,0.8579780581921884,3.573270185043433,0.00035255066279224885,0.016323721516860044,Glt25d1
Zfp871,986.736722843281,6.2642301982971045,1.757897937257435,3.5634777568885334,0.00036597371922007555,0.016845555017041713,Zfp871
Slc36a4,497.5612239900349,11.848173355359517,3.336697196857873,3.550868615383139,0.00038396203912850546,0.017570192726202076,Slc36a4
2610034B18Rik,399.07821712338074,11.529957196366718,3.254955185513704,3.5422783231183064,0.00039668668329122394,0.01804693777182458,2610034B18Rik
Gtpbp8,224.6593122253147,-8.761065195981129,2.480241643242385,-3.532343398818153,0.0004118941032707176,0.018330603543601283,Gtpbp8
Cox6b1,2215.4685141160703,-2.337440366599706,0.6617696121391626,-3.5321059228512426,0.00041226418536312505,0.018330603543601283,Cox6b1
Ids,402.2816263079817,6.477256408733642,1.8324834226025204,3.53468758780614,0.0004082575359963595,0.018330603543601283,Ids
Os9,2219.030039241388,1.901871974830116,0.5384554373315739,3.5320879741789444,0.00041229216915959435,0.018330603543601283,Os9
Abi1,810.8263138018638,3.34203749951244,0.9503777473312038,3.5165359341560314,0.0004372174719537377,0.019328964508689254,Abi1
Mcpt4,497.00475814423095,11.846681108536796,3.3707142283417015,3.5145907680121065,0.00044043212769767794,0.01936169325412545,Mcpt4
Slc43a2,149.31586831258036,-8.14386998141627,2.3240772041461524,-3.504130571431797,0.0004581006845383904,0.019682906088393744,Slc43a2
Enpp2,978.4156093829489,3.9863833666488517,1.1368881065710963,3.506399041038398,0.0004542137100539718,0.019682906088393744,Enpp2
Pomgnt1,235.26189155927014,6.616276964588594,1.8887175674841294,3.5030525889595134,0.00045995864378238336,0.019682906088393744,Pomgnt1
Ticam1,391.29394339530654,8.495788423914572,2.425396077689121,3.502845783443843,0.00046031588679566195,0.019682906088393744,Ticam1
Bahcc1,158.7173052164562,10.199576672540896,2.9082929022419206,3.5070665216279733,0.000453075870009006,0.019682906088393744,Bahcc1
Trim25,818.4853287268903,3.7313485381391898,1.0657346005315027,3.5011986439009233,0.0004631704692458259,0.019697331097003192,Trim25
Ppp2r5c,1833.0644693553998,2.737772055665284,0.7825428521451833,3.498558638878669,0.0004677802152574438,0.019785838834537828,Ppp2r5c
Per1,245.95629007364107,7.529702021819147,2.1578042511732973,3.489520431579881,0.0004838880661466891,0.020283971353246378,Per1
Rps14,9938.90271467982,-2.038536302453625,0.5842669641940014,-3.4890494027260193,0.00048474155182837993,0.020283971353246378,Rps14
Stk40,571.1652629817155,5.3532835331729105,1.5352737407047699,3.486859308044621,0.0004887283886568218,0.020342019368295907,Stk40
Cln8,287.14808810474545,11.055325791420602,3.173603767191722,3.483524284193583,0.00049485822465253,0.020365167795511736,Cln8
Col4a2,1177.4290628952904,3.8572242219457267,1.1081048409843486,3.480919926781737,0.0004996948519793295,0.020365167795511736,Col4a2
Ndufa6,1770.8578047195433,-2.3945263491097832,0.6878645031622325,-3.4811017840021257,0.0004993556934860856,0.020365167795511736,Ndufa6
Socs6,211.14901913973222,7.059380522276257,2.026675490977566,3.483231801886136,0.0004953992179275588,0.020365167795511736,Socs6
Anapc4,493.0415118131143,3.7655513685641666,1.083235220424867,3.4762083964434245,0.0005085569421536555,0.020512670476043063,Anapc4
Rad50,205.18087547790935,4.4956290613080885,1.2931093976651753,3.476603812040458,0.0005078075955333419,0.020512670476043063,Rad50
Cstf3,125.1644484927267,7.318768273053673,2.106690565371676,3.4740594529422255,0.0005126474310068869,0.020571621269891746,Cstf3
Rps16,3397.050327432058,-2.310764679108642,0.6664492600157652,-3.467277732522322,0.0005257583536419393,0.02088925470474065,Rps16
Tlk2,241.16151735837596,10.803280990425707,3.1158478240985445,3.467204305316559,0.0005259020034292535,0.02088925470474065,Tlk2
Fam167b,387.4755973407434,11.487577039786895,3.321758343565475,3.45828198551508,0.0005436320600975044,0.020955275222970304,Fam167b
Trappc4,2338.3402824474892,-2.4906349493370685,0.719209478780163,-3.4630174140104293,0.0005341538240558515,0.020955275222970304,Trappc4
Smad7,3082.8800670631804,2.5459957390499803,0.7358950364788995,3.4597267447705935,0.000540723808766368,0.020955275222970304,Smad7
Slc44a1,223.50353953400017,5.946851566090035,1.718765337611914,3.4599554901151928,0.0005402646835278015,0.020955275222970304,Slc44a1
Rbbp8,104.1205700334245,8.283256041477289,2.393658231578716,3.4605007232023013,0.0005391717855163088,0.020955275222970304,Rbbp8
Pex11c,406.70000251163384,11.557418019868807,3.341100982071552,3.4591645334535706,0.0005418537939434064,0.020955275222970304,Pex11c
Clic4,9623.368330444246,2.0021551107232063,0.5797513363428435,3.4534721788708493,0.000553419384847133,0.02122797395308243,Clic4
Arhgef26,236.09753759653154,10.77298576720999,3.12076719480665,3.4520312137148825,0.0005563833586512116,0.02123755990949137,Arhgef26
Spryd4,263.71221424195056,9.63466459637311,2.7959454271143724,3.4459415777355904,0.0005690733739707912,0.021616500734570103,Spryd4
Rnf2,289.6083008299209,6.563889649161347,1.906389131901615,3.4431006447324295,0.0005750852524436899,0.02173933381822161,Rnf2
Ssrp1,636.8575658590522,3.330977775597061,0.9684604473406258,3.4394567013488917,0.0005828830155758954,0.021928171138852794,Ssrp1
Tdp2,410.776214537901,4.920527831536835,1.4322981053474333,3.4354076244087888,0.0005916631376999035,0.022046495488103546,Tdp2
