,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
Elmo3,81.81686730577802,-4.264459223678348,3.0319421940047206,-1.4065107283742984,0.1595725211328457,0.5831823069417883,Elmo3
Snx14,735.5393010625867,-1.065202419982333,0.7572286881526141,-1.4067116534914599,0.15951290874424018,0.5831823069417883,Snx14
Pprc1,227.3267845845787,-1.7576307758413183,1.249339376968614,-1.4068481376981952,0.15947242491091962,0.5831823069417883,Pprc1
Plaur,541.9731174981495,1.427405662998334,1.0144720161010832,1.4070429152735797,0.15941466360751833,0.5831823069417883,Plaur
Csnk2a1,1906.2771529534548,-0.7971981556965451,0.5667517348885561,-1.4066091140476227,0.15954332902367352,0.5831823069417883,Csnk2a1
Asxl1,300.0119969846681,-1.7254902309438613,1.2276091201341963,-1.4055697392955497,0.15985192705633022,0.5840204177101889,Asxl1
Asph,1671.5376211633911,-0.9909203081072012,0.7052041562254121,-1.4051538116438191,0.15997554542223347,0.5840258069479431,Asph
Sowahc,430.6509071238092,1.18651558121316,0.844763103976741,1.4045542183691637,0.16015387846162943,0.5840258069479431,Sowahc
Mcm3ap,227.003354704427,-1.3857107083562925,0.9861293348834793,-1.4052017918319282,0.15996128148474376,0.5840258069479431,Mcm3ap
Cacna1a,88.98143530873125,-2.3662691109587715,1.6846860423325323,-1.4045757200448774,0.16014748076423646,0.5840258069479431,Cacna1a
B230206F22Rik,105.1494915937859,2.181033483226418,1.5523679242650381,1.4049720102655556,0.160029601528913,0.5840258069479431,B230206F22Rik
Cog6,414.4755995973462,-1.8424162505635093,1.3115688256040807,-1.4047423319282781,0.16009791292529618,0.5840258069479431,Cog6
Pak2,697.5717026060855,-0.8649817259978984,0.6161727465217854,-1.403797442974567,0.16037917563326898,0.5846645658753307,Pak2
Tubb4b,13218.124268930775,0.7217074489769068,0.5142245478377651,1.403486963062295,0.1604716768814899,0.5847048259462413,Tubb4b
Ccng1,879.4066602797075,-0.9112369977958352,0.6492956625362668,-1.4034238181052652,0.16049049458531284,0.5847048259462413,Ccng1
Ptcd1,361.4075698668343,-2.079385181540793,1.482024096682998,-1.403071101336869,0.16059563768903218,0.5849051613771059,Ptcd1
Rpl18,6246.475923283115,0.5831831928641361,0.4157446439093152,1.4027437308160335,0.16069327177396409,0.5850780316665529,Rpl18
Cachd1,1209.0517770646484,-0.9279520316999207,0.661967819989783,-1.4018083714616865,0.1609724779280317,0.5851811214453572,Cachd1
Txnl4a,4899.0764982293995,0.5318576013099116,0.3793479450463046,1.4020310594933922,0.16090597200338908,0.5851811214453572,Txnl4a
Pyroxd1,201.77427322727254,-2.775205040645318,1.9796896181204584,-1.4018384575255447,0.16096349149252542,0.5851811214453572,Pyroxd1
Dclre1a,158.22515990256767,2.4722680173024623,1.763133225351228,1.4022014795903865,0.1608550899548994,0.5851811214453572,Dclre1a
