,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
Axin1,191.80967490077933,-9.88123376458699,2.2831970893369116,-4.32780586955667,1.5060211873648707e-05,0.0012638054550495087,Axin1
Itgb1bp1,724.3492384165081,-13.244493020646704,3.0590862999346964,-4.329558476637105,1.4940859381068499e-05,0.0012638054550495087,Itgb1bp1
Ubxn7,742.699824132281,-13.280584679533021,3.0703003485288805,-4.325500170006608,1.5218615136267638e-05,0.0012638054550495087,Ubxn7
Hspa13,483.3857636345451,-12.660873419326306,2.9285788169590177,-4.323214163132247,1.5377232879948563e-05,0.0012638054550495087,Hspa13
Amigo2,636.2229153901031,-13.057065052195425,3.0202971131458733,-4.323106159114088,1.5384765745171895e-05,0.0012638054550495087,Amigo2
Hspa4l,535.25896651142,-12.808036604917524,2.969836985417407,-4.3127069491719485,1.6126781176279304e-05,0.0013134367335791923,Hspa4l
Slc38a4,536.9019081353615,-12.812209760498899,2.972349291169234,-4.310465731118349,1.6291107461362315e-05,0.0013155759576213687,Slc38a4
Top3b,673.1094014077719,-7.683270030210097,1.7862582433872083,-4.301320964453956,1.6978292314625836e-05,0.00134821789555058,Top3b
Zfp146,523.8397841535193,-12.776679707313807,2.970364153876373,-4.301384963402563,1.697338850722297e-05,0.00134821789555058,Zfp146
Tsen54,473.81038192080064,-12.631927685098043,2.9412119463541386,-4.294803610041195,1.7484804786001523e-05,0.0013734512512154763,Tsen54
Mvk,603.4612073656021,12.612084094745926,2.9374529393505635,4.293544221863963,1.75843270698172e-05,0.0013734512512154763,Mvk
Jun,14199.652561434381,-3.7329925292251334,0.8704123312422034,-4.288763377119919,1.796706579612953e-05,0.00139193634123023,Jun
Aco2,2841.82295132526,-4.641985892859694,1.0840275035594633,-4.282166160560946,1.8508268764149377e-05,0.001417457396849417,Aco2
Rbm12,471.72554721571134,-12.625547741280581,2.9491101537685798,-4.281138066391575,1.8593994606588007e-05,0.001417457396849417,Rbm12
Mapk14,466.75064970508265,-12.610247284487947,2.9530830112248925,-4.270197362063796,1.9530006673028223e-05,0.0014769955046609994,Mapk14
Ank2,450.4664077415449,-12.559058244891625,2.9447875255118805,-4.264843604534264,2.0004227398800274e-05,0.001499176722341707,Ank2
Ctdp1,445.83640318124515,-12.544206633520728,2.943401559975768,-4.261806069581617,2.0278138276874205e-05,0.001499176722341707,Ctdp1
Gaa,2155.9139949468854,-5.690710353245771,1.335340575311725,-4.261617192241252,2.0295287772282527e-05,0.001499176722341707,Gaa
Csgalnact2,573.4723526971504,-5.303542699465916,1.245054338564876,-4.259687738271002,2.047126932881636e-05,0.0015005440418022391,Csgalnact2
Foxc1,195.730522864586,-9.91041142896423,2.329435027758238,-4.254427065305033,2.0958495799511426e-05,0.0015131857198201295,Foxc1
Cul2,566.075827605577,-12.888517363945237,3.0294582185945176,-4.254396804298795,2.0961330151774278e-05,0.0015131857198201295,Cul2
Mbnl1,1598.9554869714286,-3.9940452507250357,0.9402123959379716,-4.248024454879165,2.156638578535568e-05,0.0015244294433935592,Mbnl1
Hspa14,499.8517219916148,-12.709313628948653,2.9925962982812035,-4.246918849778783,2.1673041405628936e-05,0.0015244294433935592,Hspa14
Fzd6,615.2410099073586,-13.00897600407802,3.06159537063965,-4.249084032734245,2.1464639328616747e-05,0.0015244294433935592,Fzd6
Gcdh,442.59519145674767,-12.53372037237731,2.9518526242560714,-4.2460522145939015,2.1756994889445278e-05,0.0015244294433935592,Gcdh
Mina,443.58510101658715,-12.536960138643305,2.9570381991136383,-4.239701787552564,2.2381692189316086e-05,0.001556752882277321,Mina
Dnajc18,438.77996186829887,-12.521246427317807,2.9588579323937982,-4.231783584549384,2.3184543635549002e-05,0.0016009095384285972,Dnajc18
Sphk1,425.9729153014579,-12.478461101598798,2.9531879980107956,-4.225420498120683,2.3849501461659013e-05,0.0016349776937276887,Sphk1
4933427D14Rik,539.9672632178683,12.451694800038428,2.950754441468511,4.219834299001023,2.4448194570962563e-05,0.0016640489004764447,4933427D14Rik
Gpr77,659.7333570289276,-13.10940339900859,3.1110703773887676,-4.2137919779274755,2.5111858860272747e-05,0.0016851472047854858,Gpr77
Akap1,384.85860753448304,-10.885267198630636,2.582792348868264,-4.21453439855526,2.5029400405414754e-05,0.0016851472047854858,Akap1
Calhm2,420.8452678484143,-12.461009555786864,2.958678551655248,-4.211680768367178,2.5347759211499878e-05,0.0016890825001844919,Calhm2
Rps6ka4,525.3329897847842,-12.780747162137036,3.036823947917256,-4.20859008666026,2.5696907730261738e-05,0.0017004571789004453,Rps6ka4
